,Course_ID,Course_Name,Category,Duration (hours),Enrolled_Students,Completion_Rate (%),Platform,Price ($),Rating (out of 5)
4884,4885.0,Course_4885,Business,73.0,3880.0,55.00742679375038,Udemy,175.9196264887887,3.5569424026993004
4885,4886.0,,Design,53.0,3027.0,78.35778763130189,Udemy,139.6872060882527,4.132482640052118
4886,4887.0,Course_4887,Technology,100.0,770.0,53.49999573184612,Coursera,88.3988664664406,
4887,4888.0,Course_4888,Finance,35.0,170.0,86.41095747089756,Udemy,66.12962827224622,4.351384072702376
4888,4889.0,Course_4889,Programming,37.0,2711.0,74.30752402640596,Udemy,25.22742019281567,4.80064847209772
4889,4890.0,,Data Science,11.0,1734.0,76.84218865240129,Coursera,174.99836748003236,4.377996787800422
4890,4891.0,Course_4891,Office Tools,66.0,445.0,93.84781233702918,LinkedIn Learning,191.00718754959885,4.235358013109222
4891,4892.0,Course_4892,Office Tools,,3136.0,52.863562163836406,edX,104.6713702004925,3.6195446866936622
4892,4893.0,Course_4893,Finance,69.0,742.0,99.61597423056794,edX,24.919605484993188,4.5592515081461125
4893,4894.0,Course_4894,Business,52.0,817.0,97.67002846185216,Coursera,83.56175791467385,4.0179780851329925
4894,4895.0,Course_4895,Design,35.0,3933.0,75.68708320959777,LinkedIn Learning,155.84044023957586,4.307652222447392
4895,4896.0,Course_4896,Technology,25.0,2195.0,99.17178844249386,Udemy,156.03288440952556,4.936522669775656
4896,4897.0,Course_4897,Office Tools,65.0,1086.0,75.98877262250988,Udemy,46.43361594635774,3.5191739836747606
4897,4898.0,Course_4898,Office Tools,30.0,1731.0,76.54890595477816,edX,11.191102111667297,4.536444900499712
4898,4899.0,Course_4899,Marketing,84.0,1356.0,95.4115389624762,Udemy,180.73518261190875,4.575078518045985
4899,4900.0,Course_4900,Data Science,92.0,1803.0,86.70813197607907,LinkedIn Learning,105.21332694193076,3.4365212507385627
4900,4901.0,Course_4901,AI,37.0,1503.0,85.77667637167676,Coursera,88.12139068055204,3.1708180780173336
4901,4902.0,Course_4902,AI,92.0,244.0,52.058415045469474,LinkedIn Learning,165.3701323727746,4.778397959274808
4902,4903.0,Course_4903,AI,76.0,1915.0,85.13223904976559,LinkedIn Learning,14.684554196924443,4.25712535412207
4903,4904.0,Course_4904,Business,33.0,1430.0,78.27264262825719,LinkedIn Learning,12.603251228913203,3.5057726053103675
4904,4905.0,Course_4905,Design,71.0,1409.0,85.6244336028262,Udemy,152.1534836137721,4.759583360436219
4905,4906.0,Course_4906,Business,18.0,3264.0,55.68783534355432,LinkedIn Learning,83.82917894856233,3.78157014587319
4906,4907.0,Course_4907,Business,15.0,1984.0,90.08225358774176,,29.880090319228373,4.973805228834829
4907,4908.0,Course_4908,AI,55.0,283.0,83.2798628511562,Coursera,114.31199108926108,3.7054388091767727
4908,4909.0,Course_4909,Office Tools,85.0,2830.0,93.94644587926284,edX,150.88238960680556,3.533013062878216
4909,4910.0,Course_4910,AI,41.0,3209.0,55.09597558024366,edX,45.28853253626313,3.634977287676755
4910,4911.0,Course_4911,Technology,55.0,3859.0,78.89919713137428,Coursera,18.887953477768967,3.324392916748409
4911,4912.0,Course_4912,AI,99.0,3492.0,55.54248158712084,Udemy,126.57290714624162,4.907960683213228
4912,4913.0,Course_4913,Programming,91.0,2662.0,59.82306669371168,Udemy,130.68885591722622,3.21945506959677
4913,4914.0,Course_4914,Technology,45.0,2706.0,59.7868821222098,LinkedIn Learning,140.14624665112254,3.636478612762377
4914,4915.0,Course_4915,Marketing,58.0,2640.0,76.07300969487906,edX,155.2021577385682,3.065702426120452
4915,,Course_4916,Finance,21.0,1118.0,94.98790403274788,Udemy,107.29079078557004,4.521484295300939
4916,4917.0,Course_4917,Design,84.0,4492.0,71.27890349440197,edX,101.52819041024615,3.84748982843005
4917,4918.0,Course_4918,AI,58.0,2683.0,50.548177205635,Coursera,110.92840782974284,4.207910993972447
4918,4919.0,Course_4919,Technology,35.0,1827.0,50.05909949735634,Coursera,146.3913462824989,3.3174142600519527
4919,4920.0,Course_4920,Programming,51.0,1964.0,73.6444221476012,Coursera,179.9917216744118,3.685493600351581
4920,4921.0,Course_4921,Business,51.0,4294.0,72.99033703322216,LinkedIn Learning,111.23863138626696,3.954540195146736
4921,4922.0,Course_4922,Programming,66.0,1911.0,96.93202647912702,Coursera,113.18309534084456,
4922,4923.0,Course_4923,Marketing,67.0,1683.0,61.482621187141866,edX,49.067099334101336,3.756382589955413
4923,4924.0,Course_4924,Business,16.0,807.0,87.36823640888166,Coursera,,4.509811968074136
4924,,Course_4925,AI,47.0,1369.0,85.52158363940961,LinkedIn Learning,92.86580685756762,3.991280871636514
4925,4926.0,Course_4926,Marketing,57.0,2927.0,89.44878634038487,Coursera,117.39368200989912,4.845254640699891
4926,4927.0,Course_4927,Programming,22.0,4542.0,89.00973670393876,Udemy,167.86681124562023,4.141358061824046
4927,4928.0,Course_4928,Office Tools,35.0,3318.0,97.94370440144132,edX,192.9379443733359,3.83354839647054
4928,4929.0,Course_4929,Business,42.0,2885.0,90.27537152927736,Udemy,185.73763305893704,4.455332510405183
4929,4930.0,Course_4930,Marketing,26.0,1588.0,96.54613656213547,LinkedIn Learning,99.92700773163224,4.752179120448824
4930,4931.0,Course_4931,Office Tools,86.0,2306.0,53.06516517615949,Udemy,171.6536562319123,3.563675405878234
4931,4932.0,Course_4932,Programming,63.0,1258.0,94.25318932927058,LinkedIn Learning,43.8795584024481,3.64836679700724
4932,4933.0,Course_4933,Marketing,66.0,3864.0,84.64405021615929,LinkedIn Learning,103.75219322563288,3.208901763635966
4933,4934.0,Course_4934,Technology,68.0,207.0,80.07444810220917,LinkedIn Learning,80.5751279932161,3.556869359740132
4934,4935.0,Course_4935,Marketing,74.0,647.0,75.68102731880342,LinkedIn Learning,162.8760669108737,4.089594154889937
4935,,Course_4936,Technology,24.0,2727.0,89.23562672441457,Coursera,88.6983695117828,4.751934462398982
4936,4937.0,Course_4937,Data Science,34.0,2609.0,69.40556510231228,LinkedIn Learning,114.31347217041288,4.389759210243106
4937,4938.0,Course_4938,Data Science,30.0,633.0,83.77518454450971,edX,194.4385422126642,3.0383121472408137
4938,4939.0,Course_4939,Business,79.0,178.0,79.5449867939935,LinkedIn Learning,76.7354331033291,4.784060976129762
4939,4940.0,Course_4940,,61.0,3600.0,77.64184518074808,edX,148.54655399630542,
4940,,Course_4941,Programming,57.0,2621.0,71.83538455961747,edX,90.1327027945404,3.720043987911364
4941,4942.0,Course_4942,Data Science,25.0,2458.0,78.10112111218163,Udemy,176.15331313842842,3.636616725979745
4942,4943.0,Course_4943,Design,67.0,2908.0,85.1105922102831,LinkedIn Learning,191.56877461259305,4.455627110459113
4943,4944.0,Course_4944,Office Tools,93.0,2972.0,88.75271845760113,LinkedIn Learning,198.0088185417959,3.4402739451098507
4944,4945.0,Course_4945,Finance,35.0,1163.0,70.83037314924226,edX,89.17408942221971,3.4866650464904545
4945,4946.0,Course_4946,Marketing,81.0,1638.0,76.5909770135838,LinkedIn Learning,104.50497075937884,3.7876224633720135
4946,4947.0,Course_4947,Design,31.0,1899.0,87.64313434117864,LinkedIn Learning,129.86188722010257,3.89459805544389
4947,4948.0,Course_4948,Technology,17.0,2947.0,53.6005164385089,edX,43.1810182044298,3.128460914634135
4948,4949.0,Course_4949,AI,34.0,4093.0,76.3362000023719,edX,15.91923992602178,3.2808321800906954
4949,4950.0,Course_4950,Design,44.0,1309.0,54.806273257345,LinkedIn Learning,71.77401302376776,3.440297270431624
4950,4951.0,Course_4951,AI,84.0,3155.0,96.24350365912998,LinkedIn Learning,136.64487343546202,3.1166504478432517
4951,4952.0,Course_4952,Design,24.0,3094.0,71.3768495061637,Udemy,97.40124987584218,3.226014328663865
4952,4953.0,Course_4953,Programming,98.0,476.0,67.29148470641296,Udemy,66.34385592025365,4.962822805695286
4953,4954.0,Course_4954,AI,87.0,1646.0,58.53699878284287,LinkedIn Learning,57.99931158346464,
4954,4955.0,Course_4955,AI,12.0,4653.0,51.78166985936939,LinkedIn Learning,180.75729850551005,4.107079566372926
4955,4956.0,Course_4956,Data Science,72.0,3027.0,98.41372275945514,edX,165.63868920597272,4.866628909184604
4956,4957.0,Course_4957,Finance,64.0,4643.0,98.59297699642048,,74.96449990588388,3.717468383762807
4957,4958.0,Course_4958,Marketing,33.0,1038.0,73.12394497379253,Udemy,67.58036419705682,3.333043346413928
4958,4959.0,Course_4959,Office Tools,84.0,3758.0,75.501610703583,Coursera,101.29544157111614,4.426591443083239
4959,4960.0,Course_4960,Data Science,31.0,3946.0,90.45822549128413,edX,156.612047856041,3.901497468175249
4960,4961.0,Course_4961,Programming,24.0,171.0,73.88735536829842,Udemy,76.7746605743993,4.194671428532553
4961,4962.0,Course_4962,Marketing,42.0,4751.0,62.48338700096088,LinkedIn Learning,16.705079404358383,3.032673136467805
4962,4963.0,Course_4963,Programming,59.0,4731.0,70.63578646959334,Coursera,128.82471753525488,3.8821625440812992
4963,4964.0,Course_4964,Office Tools,52.0,1224.0,91.95673710169714,edX,152.3845605550469,3.0479440984432618
4964,4965.0,Course_4965,Technology,86.0,532.0,76.9645564718724,Coursera,179.98471758333696,4.6306903588118375
4965,4966.0,Course_4966,Finance,21.0,254.0,80.12798715828299,Coursera,125.801796492671,4.650294029021302
4966,4967.0,Course_4967,Marketing,19.0,1958.0,72.31907850985253,Udemy,80.25367555203441,4.44834561858527
4967,4968.0,Course_4968,Design,48.0,4172.0,55.53305250672511,Udemy,70.75016190890356,3.1270037036609204
4968,4969.0,Course_4969,Programming,48.0,2728.0,77.39264247192156,edX,190.99706087948263,3.2104686663582997
4969,4970.0,Course_4970,Design,70.0,1688.0,89.2665728426663,Udemy,28.723969884740026,
4970,4971.0,Course_4971,Data Science,51.0,3700.0,94.78872697842002,edX,54.629507501410814,3.2074322389529755
4971,4972.0,Course_4972,Marketing,62.0,4830.0,78.87464024168355,LinkedIn Learning,134.94487801460474,3.187133864288916
4972,4973.0,Course_4973,Data Science,46.0,4670.0,76.52590516343867,LinkedIn Learning,194.36764651010168,3.924403654436636
4973,4974.0,Course_4974,Technology,42.0,1614.0,73.7579847647605,LinkedIn Learning,166.5803705469099,4.255491073672999
4974,4975.0,Course_4975,Data Science,85.0,1608.0,64.11809614041776,edX,153.06297287760805,4.905442436133082
4975,4976.0,Course_4976,Technology,46.0,3933.0,80.73504162794319,LinkedIn Learning,156.55786895933423,4.182485934637113
4976,4977.0,Course_4977,Technology,23.0,127.0,68.99835878480646,LinkedIn Learning,160.372040139739,3.0424886524337724
4977,4978.0,Course_4978,AI,40.0,1697.0,62.45147109130223,Udemy,174.24715684599795,4.642041758923899
4978,4979.0,Course_4979,Office Tools,14.0,988.0,84.01844823952436,LinkedIn Learning,83.05368143150737,3.8515274388323055
4979,4980.0,Course_4980,Design,17.0,2182.0,61.107434449878006,LinkedIn Learning,31.088126617700105,
4980,4981.0,Course_4981,Marketing,40.0,2561.0,69.18245601490506,LinkedIn Learning,126.1972755058106,3.062808718441321
4981,4982.0,Course_4982,Technology,75.0,3890.0,91.20345569641933,Udemy,135.71758883064825,4.900223678068153
4982,4983.0,Course_4983,Data Science,88.0,3236.0,83.22675439311104,Udemy,104.8837230837474,3.547843090460014
4983,4984.0,Course_4984,Finance,96.0,1010.0,70.24029903263349,Coursera,50.28497359652307,3.85401376046098
4984,4985.0,Course_4985,Finance,48.0,722.0,53.95795017388392,LinkedIn Learning,17.751491504184273,4.696840733206191
4985,4986.0,Course_4986,Finance,79.0,541.0,55.473562690560726,edX,59.12567406979595,4.17851205889953
4986,4987.0,Course_4987,Business,84.0,608.0,75.24520954647728,edX,112.66827476883324,4.30590700570256
4987,4988.0,Course_4988,Business,95.0,4751.0,54.91768252738192,Udemy,113.9509611333882,4.842215932543287
4988,,Course_4989,Programming,59.0,4371.0,90.88011868023364,LinkedIn Learning,105.5340798604132,3.0541961793857064
4989,4990.0,Course_4990,Marketing,,3006.0,86.3092928665769,Coursera,172.32831762028235,3.011903036487729
4990,4991.0,Course_4991,Office Tools,60.0,2473.0,69.36840950946008,LinkedIn Learning,66.93637289946908,3.714227058623108
4991,4992.0,Course_4992,Design,56.0,1338.0,63.32244512699553,LinkedIn Learning,162.68964923820226,3.892199326953319
4992,4993.0,Course_4993,Business,94.0,1240.0,75.58266208893211,edX,127.30345986607551,3.3060197704192182
4993,4994.0,Course_4994,AI,15.0,1088.0,59.59125642581593,Udemy,153.94143262418422,3.5717789548722143
4994,4995.0,Course_4995,Programming,35.0,1382.0,57.59030417093551,Udemy,81.01262112253542,4.676244416936033
4995,4996.0,Course_4996,Business,27.0,200.0,74.30281581731867,edX,60.94191417023468,3.405225662935893
4996,4997.0,Course_4997,Marketing,12.0,502.0,89.76387187765451,Coursera,148.59561436570846,4.698522400910616
4997,4998.0,Course_4998,Programming,68.0,4149.0,56.18795812439365,Coursera,122.745520410232,4.673236690546069
4998,4999.0,,AI,72.0,793.0,56.59773873401495,Coursera,155.22047190787862,3.880957951978079
4999,5000.0,Course_5000,Design,78.0,3323.0,78.04617286495409,edX,199.96199181906508,3.021799921032854
5000,5001.0,Course_5001,Business,32.0,872.0,99.27829191778642,edX,52.873427278884726,4.8294543152654414
5001,5002.0,Course_5002,Design,92.0,1081.0,62.85742383779807,Coursera,80.03631811951144,3.478568516170224
5002,5003.0,Course_5003,Business,13.0,662.0,55.9056351885624,Coursera,67.89353550318346,4.398003775943451
5003,5004.0,Course_5004,Technology,44.0,2931.0,85.79540722313425,edX,178.017121826792,3.835314448269124
5004,5005.0,Course_5005,Office Tools,51.0,3236.0,82.42621944187277,,114.29019216560545,3.741481314822549
5005,5006.0,Course_5006,Marketing,58.0,2820.0,74.68422603107304,Coursera,132.8471161252692,3.898482139874604
5006,5007.0,Course_5007,Finance,93.0,3728.0,55.175220567868,Udemy,47.09766040282378,3.0781046965085763
5007,5008.0,Course_5008,Office Tools,90.0,209.0,96.9284976092693,LinkedIn Learning,146.81465523576284,3.0331267547368155
5008,5009.0,Course_5009,AI,53.0,3181.0,62.650317863255296,edX,80.47430252556238,3.860554381636814
5009,5010.0,Course_5010,Programming,44.0,2861.0,95.54378517439451,edX,160.79660442797322,3.190882638570402
5010,5011.0,Course_5011,Programming,19.0,1673.0,77.011109297341,LinkedIn Learning,110.69083739105274,3.4577745382747263
5011,5012.0,Course_5012,Office Tools,99.0,208.0,77.4263854349501,,43.50229151471381,4.965168752440272
5012,5013.0,Course_5013,Technology,41.0,1222.0,82.94160338836139,Udemy,59.06298746883685,3.615416493836732
5013,5014.0,Course_5014,Business,94.0,3949.0,71.04561452286282,LinkedIn Learning,121.01502775385173,3.017465459209686
5014,5015.0,Course_5015,Office Tools,81.0,3332.0,90.84815133869358,Coursera,144.8454331508878,3.694359181526594
5015,5016.0,Course_5016,Marketing,59.0,4236.0,53.64421345989122,edX,171.11220964522263,4.627828482078188
5016,5017.0,Course_5017,Finance,52.0,317.0,84.12972068078767,LinkedIn Learning,178.8870616304119,4.965335519770568
5017,5018.0,Course_5018,Office Tools,16.0,1433.0,51.54083607423573,Coursera,46.30813765313895,4.417576912802491
5018,5019.0,Course_5019,AI,55.0,2706.0,98.17382036791376,LinkedIn Learning,169.11637160298102,3.7756984330598895
5019,5020.0,Course_5020,Design,45.0,2769.0,62.74641779145605,edX,90.31827438604014,3.4499334988478827
5020,5021.0,Course_5021,Marketing,82.0,1835.0,52.77457819832172,edX,182.5814921995945,4.655746021749391
5021,5022.0,Course_5022,Data Science,49.0,3497.0,98.32986083089564,Udemy,56.74394063004479,3.731908916574864
5022,5023.0,Course_5023,Programming,10.0,421.0,58.99917613186252,Coursera,110.05082581004662,3.949944686149812
5023,5024.0,Course_5024,Technology,10.0,1524.0,76.50868620252045,Udemy,94.98164145669108,3.474353634298285
5024,5025.0,Course_5025,Design,77.0,2169.0,92.2266075978462,Coursera,40.78974791977379,3.6988077804604815
5025,5026.0,Course_5026,Data Science,30.0,1754.0,70.61764533972784,LinkedIn Learning,61.979063619491946,3.3450291254815463
5026,5027.0,Course_5027,Programming,31.0,499.0,83.82981229265822,Udemy,44.94668048855787,4.467950212652401
5027,5028.0,Course_5028,Business,87.0,4484.0,65.97362045034728,Coursera,75.1237524097057,4.381074310442015
5028,5029.0,Course_5029,Business,17.0,2172.0,80.29366977449037,Coursera,189.6238624021722,4.087875551616557
5029,5030.0,Course_5030,Business,87.0,3298.0,96.58678967013822,edX,32.798577625953435,3.452566705181627
5030,5031.0,Course_5031,Design,35.0,2782.0,86.18782812640147,Coursera,12.51064670692725,3.5243557700165686
5031,5032.0,Course_5032,Design,29.0,632.0,91.38034600214364,Udemy,155.4480209780992,3.801001241373436
5032,5033.0,Course_5033,AI,42.0,4496.0,56.28939469998691,LinkedIn Learning,46.58310380799016,4.322572466592964
5033,5034.0,Course_5034,Design,61.0,4597.0,59.19289606386758,edX,70.78850141088415,4.1272819078920095
5034,5035.0,Course_5035,Business,83.0,3920.0,59.49664477577407,Udemy,21.99519258752106,3.3834097403985077
5035,5036.0,Course_5036,Marketing,43.0,4323.0,97.52552438047005,LinkedIn Learning,10.297626430940548,4.171986213172781
5036,5037.0,Course_5037,Marketing,88.0,4471.0,53.519796855221415,Coursera,86.33766061820876,3.159276652299253
5037,5038.0,Course_5038,Programming,95.0,4777.0,80.76090015407044,LinkedIn Learning,41.93877323708217,4.225350091467846
5038,5039.0,Course_5039,Finance,73.0,889.0,91.74560041739284,edX,55.257521503047,4.808426565042771
5039,5040.0,Course_5040,Marketing,99.0,4406.0,74.0378481434441,LinkedIn Learning,117.80951826231976,3.148495840052242
5040,5041.0,,Technology,96.0,437.0,90.95659038587075,edX,100.16336067328588,3.2963456187003417
5041,5042.0,Course_5042,AI,27.0,1219.0,89.2146869712598,LinkedIn Learning,100.133673028266,3.721873058420637
5042,5043.0,Course_5043,Business,33.0,2649.0,91.2826448785789,edX,44.04875052441335,3.697938101289836
5043,5044.0,Course_5044,Office Tools,20.0,1507.0,53.6312885191352,edX,61.895276698171386,4.484546223905176
5044,5045.0,Course_5045,AI,79.0,1769.0,81.00239771361318,Coursera,144.14868674816586,3.970935777272264
5045,5046.0,Course_5046,Design,36.0,422.0,96.12749155301384,Coursera,81.5589969214476,3.0535239975757635
5046,5047.0,Course_5047,Data Science,96.0,2015.0,85.80669759364255,Udemy,59.36047812535234,3.385946786667985
5047,5048.0,Course_5048,Marketing,52.0,4723.0,82.45976417989166,Coursera,42.08820026648422,4.660758192481845
5048,5049.0,Course_5049,Marketing,50.0,3043.0,56.83284334734364,Udemy,59.327060929765246,4.201359813232003
5049,5050.0,,Design,73.0,1690.0,73.73372334506121,LinkedIn Learning,21.18353704078232,3.50177677799134
5050,5051.0,Course_5051,AI,18.0,426.0,50.54522930574553,Udemy,113.9702409548202,3.402121063738716
5051,5052.0,Course_5052,Finance,63.0,2974.0,74.17709379879295,edX,48.6199527685249,3.543092409753964
5052,5053.0,Course_5053,AI,68.0,1337.0,70.94170982393317,LinkedIn Learning,127.55765954895,4.097030201407891
5053,5054.0,Course_5054,Marketing,28.0,446.0,67.89385478651913,LinkedIn Learning,49.47882206633065,4.664220458996179
5054,5055.0,Course_5055,Design,78.0,1330.0,99.78406591878432,Udemy,15.586308932430937,4.180041037664293
5055,5056.0,Course_5056,Business,48.0,807.0,97.11314373588364,LinkedIn Learning,10.857010375934808,3.428340614687098
5056,5057.0,Course_5057,Office Tools,91.0,1005.0,73.99623810356258,,33.833297804486854,3.833190773908461
5057,5058.0,Course_5058,Finance,85.0,3056.0,78.32633974802856,Udemy,72.35016392963536,4.236869090735354
5058,5059.0,Course_5059,Design,29.0,3570.0,95.46071154014132,edX,116.06102950476114,3.912235419860876
5059,5060.0,Course_5060,Programming,50.0,214.0,65.28741355815755,Udemy,116.68776469368176,4.753956936239778
5060,5061.0,Course_5061,Programming,30.0,172.0,82.19796910172391,Coursera,97.82925040256754,4.580387506862004
5061,5062.0,Course_5062,Business,97.0,1934.0,73.97872182741314,LinkedIn Learning,52.26950483669931,3.0542709703088287
5062,5063.0,Course_5063,Business,45.0,2805.0,82.98072801437394,Coursera,39.34565888979712,4.029300228153278
5063,5064.0,Course_5064,Finance,93.0,4456.0,77.5712195284718,LinkedIn Learning,100.99430273094706,3.937013807796868
5064,,Course_5065,Business,74.0,3122.0,71.99969100062472,Udemy,73.97175755799833,3.197961334163659
5065,5066.0,Course_5066,Business,65.0,365.0,71.9400531106426,Udemy,159.88470505164148,4.906465765465487
5066,5067.0,Course_5067,AI,35.0,2815.0,55.48554021053555,Coursera,26.98806166081665,3.3112618782793497
5067,5068.0,Course_5068,Business,88.0,3011.0,80.2740413760847,edX,154.00096017345658,3.831189233175912
5068,5069.0,Course_5069,Design,14.0,1798.0,72.05357000489889,LinkedIn Learning,125.65165790245742,3.607824227411872
5069,5070.0,Course_5070,Data Science,77.0,2610.0,83.84669985829663,Udemy,198.92249051389743,4.914510000533229
5070,5071.0,Course_5071,Marketing,33.0,1078.0,80.33663442191077,Coursera,100.96208828240742,3.523366716749348
5071,5072.0,Course_5072,Design,85.0,2625.0,84.59779691994702,edX,86.01231851026392,3.70203235248412
5072,5073.0,Course_5073,Programming,39.0,2493.0,92.51914105466876,Udemy,36.592001477554106,4.986498874688614
5073,5074.0,Course_5074,Business,17.0,722.0,70.9107928721655,Coursera,30.818698896883618,4.232551558600115
5074,5075.0,Course_5075,Data Science,29.0,152.0,89.69241706507138,edX,55.28221776980865,4.600073720231753
5075,5076.0,Course_5076,Business,84.0,470.0,57.35269838271792,edX,132.47116828672955,3.4407903815046863
5076,5077.0,Course_5077,Data Science,44.0,4596.0,56.6594164759099,edX,72.55559511959507,3.0614584733693206
5077,5078.0,Course_5078,Design,45.0,1577.0,99.84324566135112,edX,154.95458229339525,3.679752048382936
5078,5079.0,Course_5079,Programming,59.0,782.0,89.51477723191482,edX,199.24156027254537,3.1720066098059254
5079,5080.0,Course_5080,Data Science,26.0,1985.0,85.59832927100643,Udemy,174.80991590500872,4.332789841118711
5080,5081.0,Course_5081,Design,71.0,3128.0,51.42527737566106,Udemy,19.20762171947544,3.9943230560817056
5081,5082.0,Course_5082,Office Tools,56.0,452.0,71.00487658811561,Coursera,35.72602367212323,4.32559907979669
5082,5083.0,Course_5083,Office Tools,50.0,3224.0,58.48949353129713,Coursera,,3.860521995189009
5083,5084.0,Course_5084,Technology,,1532.0,92.10970217520152,Udemy,118.89379016305286,3.825335060081001
5084,5085.0,Course_5085,Marketing,79.0,4150.0,79.72062578432961,Coursera,164.34913886881486,3.222294138386969
5085,5086.0,Course_5086,Technology,11.0,2952.0,67.81601774869621,Udemy,31.85816438293456,4.560942656815919
5086,5087.0,Course_5087,Programming,11.0,3171.0,82.64199648803978,LinkedIn Learning,184.29459602660293,3.535026785500432
5087,5088.0,Course_5088,AI,27.0,2139.0,61.34469701913231,Udemy,71.2133460656888,3.5321074583885386
5088,5089.0,Course_5089,Programming,28.0,4093.0,84.04805820465432,Coursera,111.53355404845372,4.205667995116506
5089,5090.0,Course_5090,AI,12.0,4672.0,91.1195450016403,Udemy,110.1421224322791,3.257542249600082
5090,5091.0,Course_5091,Data Science,19.0,4094.0,83.74337222328293,Udemy,199.80833848836744,3.1853191310805133
5091,5092.0,Course_5092,Marketing,99.0,1295.0,60.21115940222654,Coursera,54.49107885197521,4.252351555816044
5092,5093.0,Course_5093,Finance,69.0,3257.0,98.0604033560282,edX,69.44640861263483,4.007653027547296
5093,5094.0,Course_5094,Data Science,54.0,3993.0,80.92000916069742,LinkedIn Learning,136.05345618229234,
5094,5095.0,Course_5095,Finance,78.0,2854.0,51.53676473560212,edX,94.43514644502244,4.411181985400909
5095,,Course_5096,Technology,67.0,4535.0,50.11434388366629,LinkedIn Learning,102.42134600118462,4.272736062791581
5096,5097.0,Course_5097,Marketing,67.0,4589.0,81.564578376538,Udemy,55.76524121782509,3.2864760501357115
5097,5098.0,Course_5098,Business,48.0,3313.0,82.9691935433691,Udemy,124.79551405209268,4.077796998840474
5098,5099.0,Course_5099,Office Tools,11.0,139.0,56.12802902842925,LinkedIn Learning,106.08595139450642,4.003567506433275
5099,5100.0,Course_5100,Data Science,46.0,2776.0,66.45847202237891,edX,106.33166750105693,4.419711406691596
5100,5101.0,Course_5101,Programming,26.0,3957.0,87.81325817986222,LinkedIn Learning,114.61778354542044,3.3681862098645894
5101,5102.0,Course_5102,Technology,80.0,270.0,54.17990604558109,Udemy,102.41990259711794,3.3317395030305605
5102,5103.0,Course_5103,Data Science,,4376.0,78.20575569130418,Coursera,85.30351509536379,3.5277649158837496
5103,5104.0,Course_5104,Programming,22.0,2379.0,53.319462406225725,Udemy,56.26897721207023,3.605603637772063
5104,5105.0,Course_5105,Data Science,52.0,1412.0,66.78075326351741,Coursera,121.01993028646888,3.2670591529212745
5105,5106.0,Course_5106,Business,30.0,4842.0,70.82233391041146,edX,41.44878108012304,3.1732582988875526
5106,5107.0,,Finance,60.0,801.0,97.29022287421682,Coursera,47.675551101183125,3.785274710044312
5107,5108.0,Course_5108,AI,29.0,2921.0,98.17137173699273,edX,25.97125435900957,4.782031086249787
5108,5109.0,Course_5109,AI,84.0,4342.0,83.31225618175233,Udemy,114.70869631304052,3.562269318711584
5109,5110.0,Course_5110,Technology,15.0,862.0,92.85146894826644,,66.89141185648296,4.553490208486346
5110,5111.0,Course_5111,Technology,61.0,3824.0,61.96844080290437,Udemy,107.55179116100564,4.165304456184235
5111,5112.0,Course_5112,Marketing,17.0,1194.0,69.58527908242982,Coursera,191.46992286688,3.3584770469718284
5112,5113.0,Course_5113,Business,79.0,2760.0,54.02383339546581,Coursera,13.366131714980543,3.830611302063629
5113,5114.0,Course_5114,Business,12.0,766.0,97.69616889730392,LinkedIn Learning,42.33961857765163,3.267710399203092
5114,5115.0,Course_5115,Programming,50.0,4518.0,91.05795470588112,Coursera,90.42747621519348,4.477032053567538
5115,5116.0,Course_5116,Technology,28.0,586.0,55.74125337405887,LinkedIn Learning,56.2235344271701,3.862283677954753
5116,5117.0,Course_5117,AI,88.0,4791.0,72.47059494556161,LinkedIn Learning,107.70262367642296,3.157638684483296
5117,5118.0,Course_5118,Programming,51.0,886.0,86.98888376181631,edX,150.32603023216348,4.8408625434673365
5118,5119.0,Course_5119,Data Science,95.0,169.0,98.43700518752313,LinkedIn Learning,58.90408069312235,3.483832857173564
5119,5120.0,Course_5120,AI,69.0,452.0,80.91513603908555,Coursera,192.15952297033675,4.751674432898433
5120,5121.0,Course_5121,Programming,22.0,4108.0,52.25993562235524,Udemy,154.9599423658813,4.414491898267534
5121,5122.0,Course_5122,Technology,37.0,652.0,68.9775475424983,LinkedIn Learning,65.4274411545706,4.217506524697691
5122,5123.0,,Business,16.0,2348.0,73.39724404738314,LinkedIn Learning,31.039857328008612,4.719150150140301
5123,5124.0,Course_5124,Finance,49.0,4042.0,80.03488198901431,LinkedIn Learning,56.302504350112855,3.657267229282928
5124,5125.0,Course_5125,Data Science,47.0,488.0,83.18951255535144,edX,140.29628996603455,3.133305506611604
5125,5126.0,Course_5126,Technology,81.0,1240.0,76.61468943325559,edX,96.5459199682934,4.213628987698298
5126,5127.0,Course_5127,,51.0,1516.0,52.59623126165877,edX,100.27138658067868,4.127068674966916
5127,5128.0,Course_5128,Marketing,43.0,992.0,68.47412044248526,edX,60.21328081225847,4.901838227848542
5128,5129.0,Course_5129,Marketing,92.0,1631.0,98.86344887240358,LinkedIn Learning,65.39808347764448,3.5656859549724094
5129,5130.0,Course_5130,Data Science,37.0,2778.0,95.38404758210008,LinkedIn Learning,141.75110223247157,3.241092432352935
5130,5131.0,Course_5131,Data Science,88.0,2027.0,61.89438410964386,edX,53.01900545031449,3.609155258988453
